其他頻道,#genre#
经典影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=AtX3rp&tk=IaRTZBNZkJti
冰冰影院,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=9n8YhG&tk=IaRTZBNZkJti
奶虫影院,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=MsWf6R&tk=IaRTZBNZkJti
怡宝影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mRAUMO&tk=IaRTZBNZkJti
金庸经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=98pOVF&tk=IaRTZBNZkJti
网神影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=itfCFf&tk=IaRTZBNZkJti
惊怂影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Zr77Ty&tk=IaRTZBNZkJti
刘老师说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qKN4GL&tk=IaRTZBNZkJti
刘哔讲电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=gDMYL2&tk=IaRTZBNZkJti
牛叔说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XrH2Mu&tk=IaRTZBNZkJti
电影迷小雅,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=J3lKzS&tk=IaRTZBNZkJti
星君说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=sb8eOp&tk=IaRTZBNZkJti
科幻Fans布玛,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IfaP1X&tk=IaRTZBNZkJti
电影最TOP,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mHTGV8&tk=IaRTZBNZkJti
牛叔说剧悬疑,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fK7iwD&tk=IaRTZBNZkJti
虫哥说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XFe4BD&tk=IaRTZBNZkJti
神配音-经典搞笑,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=oRKsDb&tk=IaRTZBNZkJti
漫威君集合,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=RGX3Cy&tk=IaRTZBNZkJti
老邪说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=gELDrY&tk=IaRTZBNZkJti
解说-3说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eSRxsV&tk=IaRTZBNZkJti
悬疑-惊悚乐园,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=juoLco&tk=IaRTZBNZkJti
解说-悬疑电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XGoZq8&tk=IaRTZBNZkJti
代娱说美剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=CrNNN6&tk=IaRTZBNZkJti
小涛讲电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=JMvmcr&tk=IaRTZBNZkJti
解说-经典武侠,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zz5zAT&tk=IaRTZBNZkJti
悬疑影视合集,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ssR9YO&tk=IaRTZBNZkJti
悬疑-侦探宇宙,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YuLowS&tk=IaRTZBNZkJti
有部电影儿说剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=jICico&tk=IaRTZBNZkJti
老王忆经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tWV25S&tk=IaRTZBNZkJti
日漫经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=uOXpzk&tk=IaRTZBNZkJti
逗米说电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=uXrAlM&tk=IaRTZBNZkJti
邸生讲解经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4sLJNB&tk=IaRTZBNZkJti
古装武侠,http://www.goodiptv.club/douyu/2793084
华语影视,http://www.goodiptv.club/douyu/3928
经典电影,https://yylunbo.ottiptv.cc/yy/1414812324
经典剧集,http://www.goodiptv.club/douyu/6863367
港澳台頻,#genre#
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
无线星河,https://cdn6.101.qzz.io/163189/tvbxh
广西玉林大容山莲花山顶,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
TVB Finance and Sport Channel (720p),https://cdn.hklive.tv/xxxx/85/index.m3u8
TVB News Channel (720p),https://cdn.hklive.tv/xxxx/83/index.m3u8
ViuTV (1080p) [Geo-blocked],https://cdn.hklive.tv/xxxx/99/index.m3u8
TVB J2 (720p),https://cdn.hklive.tv/xxxx/82/index.m3u8
HOY TV (720p),http://media.fantv.hk/m3u8/archive/channel2.m3u8
Good 2,https://live.streamingfast.net/osmflivech2.m3u8
Good TV,https://live.streamingfast.net/osmflivech1.m3u8
CTi News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
FTV News,https://ythls.armelin.one/channel/UC2VmWn8dAqkzlQqvy02E1PA.m3u8
TTV News,https://ythls.armelin.one/channel/UC8ROUUjHzEQm-ndb69CX8Ww.m3u8
无线新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KCep61&tk=IaRTZBNZkJti
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?userid=5559462299&sign=457c3d2779bde88d7e0a8ee0540f254d0c85dee2420adc29acf35c3f9208a4481948ed73a7979a6f8e5a8073e6af22f5ad57f6332468eb775d8d15d61de996847fc5b9af7a2e27376514a06133b5417748&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
凤凰中文台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=WJwPRr&tk=IaRTZBNZkJti
凤凰资讯台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=sz0hY1&tk=IaRTZBNZkJti
TVB翡翠台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=huSRh6&tk=IaRTZBNZkJti
凤凰香港台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=wsz9I1&tk=IaRTZBNZkJti
TVB Plus,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=C2rXqm&tk=IaRTZBNZkJti
TVB星河,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=w1Y0Jd&tk=IaRTZBNZkJti
TVB千禧经典台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=z5nqtK&tk=IaRTZBNZkJti
Now星影(国),http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vWmjmM&tk=IaRTZBNZkJti
Now星影台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=v92ryC&tk=IaRTZBNZkJti
Now爆谷(国),http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eOPNK5&tk=IaRTZBNZkJti
Now爆谷台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=G5U37p&tk=IaRTZBNZkJti
美亚电影(台湾),http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IVaEeF&tk=IaRTZBNZkJti
TVB功夫(国),http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Uosk5F&tk=IaRTZBNZkJti
TVB生活台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=LBx3a5&tk=IaRTZBNZkJti
ROCK综艺,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6DZK8b&tk=IaRTZBNZkJti
东森电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=lcBSVn&tk=IaRTZBNZkJti
龙祥时代,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YEGfBs&tk=IaRTZBNZkJti
中视新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7iUri0&tk=IaRTZBNZkJti
黄金翡翠台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8pb6PS&tk=IaRTZBNZkJti
TVB戏曲台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4Tu1vM&tk=IaRTZBNZkJti
AXN电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HmtdHG&tk=IaRTZBNZkJti
中视经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=x7eFFp&tk=IaRTZBNZkJti
中视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ldxFcB&tk=IaRTZBNZkJti
中视新闻,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tB3RGY&tk=IaRTZBNZkJti
中视菁采,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dDcVXj&tk=IaRTZBNZkJti
中天新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fd6hI7&tk=IaRTZBNZkJti
寰宇新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=8Z5JXe&tk=IaRTZBNZkJti
寰宇台湾台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1clxDn&tk=IaRTZBNZkJti
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=OXoZ9V&tk=IaRTZBNZkJti
东森财经台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=xclZck&tk=IaRTZBNZkJti
东森新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=nkaRgE&tk=IaRTZBNZkJti
民视综艺台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qmfKCe&tk=IaRTZBNZkJti
台视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fFwaCY&tk=IaRTZBNZkJti
台视新闻,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=X2hWM0&tk=IaRTZBNZkJti
無綫新聞台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=poEpSb&tk=IaRTZBNZkJti
台视财经,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=nRbBTN&tk=IaRTZBNZkJti
民视新闻台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=VCKkC6&tk=IaRTZBNZkJti
民视台湾台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=K40h7R&tk=IaRTZBNZkJti
民视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4dmDLB&tk=IaRTZBNZkJti
华视教育体育文化,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=z3VNL9&tk=IaRTZBNZkJti
华视新闻资讯,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=icXUR6&tk=IaRTZBNZkJti
台视综合,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=5yW9Kf&tk=IaRTZBNZkJti
华视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XetPZd&tk=IaRTZBNZkJti
民视第一台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fsSarq&tk=IaRTZBNZkJti
公视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=wtIry4&tk=IaRTZBNZkJti
公视台语台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XGseeg&tk=IaRTZBNZkJti
小公视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=aV3Ueq&tk=IaRTZBNZkJti
莲花卫视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IPAWkN&tk=IaRTZBNZkJti
HOY TV,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=d3DOW5&tk=IaRTZBNZkJti
HOY 國際財經台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=QWWtnc&tk=IaRTZBNZkJti
翡翠台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=C8GNyX&tk=IaRTZBNZkJti
环球电视台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mH29ZR&tk=IaRTZBNZkJti
明珠台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ekcTaE&tk=IaRTZBNZkJti
HOY 資訊台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vTT1OY&tk=IaRTZBNZkJti
ViuTV,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=m60Cav&tk=IaRTZBNZkJti
ViuTVsix,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=rFurVx&tk=IaRTZBNZkJti
Now財經台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=MVa7qH&tk=IaRTZBNZkJti
Now新聞台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=NKqtlf&tk=IaRTZBNZkJti
Now直播台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ATgg5h&tk=IaRTZBNZkJti
香港卫视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=yBYc9j&tk=IaRTZBNZkJti
NowSports,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=YPISjm&tk=IaRTZBNZkJti
无线新闻台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=jRvfrJ&tk=IaRTZBNZkJti
华文卫视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7Ej9aK&tk=IaRTZBNZkJti
翡翠台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=f92PXx&tk=IaRTZBNZkJti
香港环球卫视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=q0wBWZ&tk=IaRTZBNZkJti
Astro AOD_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BmeURE&tk=IaRTZBNZkJti
Astro AEC_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=629P4l&tk=IaRTZBNZkJti
Astro欢喜台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6syHOW&tk=IaRTZBNZkJti
Astro QJ_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=rcy05R&tk=IaRTZBNZkJti
明珠台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zDIbss&tk=IaRTZBNZkJti
ViuTVSix_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=aPX3iN&tk=IaRTZBNZkJti
TVB PLUS_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Fi1kpR&tk=IaRTZBNZkJti
TVB星河_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qEAjk5&tk=IaRTZBNZkJti
ViuTV_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=x5ddqq&tk=IaRTZBNZkJti
HOY资讯台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=J6e9N4&tk=IaRTZBNZkJti
TVB娱乐新闻台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fpIG1a&tk=IaRTZBNZkJti
华丽翡翠台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=a5R9lm&tk=IaRTZBNZkJti
八度空间_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1rLKNE&tk=IaRTZBNZkJti
凤凰中文,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=yzJqJE&tk=IaRTZBNZkJti
环球旅游,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=EjigOf&tk=IaRTZBNZkJti
NBL 香港金牛VS盐南苏科雄狮 解说 16:50,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7yk6WK&tk=IaRTZBNZkJti
NBL 香港金牛VS盐南苏科雄狮 现场原声 16:50,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dpFcM8&tk=IaRTZBNZkJti
萨马兰奇杯 U12第23场 澳門維他奶星苗 VS 温州华奥 清流播出 18:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=uFhSOw&tk=IaRTZBNZkJti
萨马兰奇杯 U12第24场 石狮草根 VS 香港東方 清流播出 19:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=2wZWc9&tk=IaRTZBNZkJti
萨马兰奇杯 U12第42场 澳門維他奶星苗 VS 石狮草根 清流播出 17:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BwCRZB&tk=IaRTZBNZkJti
东亚超级联赛 香港东方VS宇都宫王道 清流播出3 20:05,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eDpSl9&tk=IaRTZBNZkJti
宇宙探索飞船,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=HFqV8H&tk=IaRTZBNZkJti
新聞資訊,#genre#
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
熊猫直播,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
北海新闻综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8
偃师新闻,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
平湖新闻综合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
广西新闻,https://tv.gxtv.cn/channel/channelivePlay_9dfd8600075811e9ba67e41f13b60c62.html
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd"
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
武威新闻,https://play.kankanlive.com/live/1693539781636986.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd#http://live1.habctv.com/ggpdsl/sd/live.m3u8
渭源新闻,http://play.kankanlive.com/live/1720408280309109.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
上海第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhendhttp://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
庆元新闻综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
i-Cable News Channel (有線新聞台) (1080p) [Geo-blocked],https://cdn.hklive.tv/xxxx/78/index.m3u8
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=5559462299&sign=9e562d42613e221b5a350bfbabaa4c208aa2d5e04aea7188e14fed0a4b286ae6984452e9164737762ad36a6968f035968f21a22e1cb034d7d4235f95a6277ac3560e1eb94d9fdae660dc7b648e05c57879&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?userid=5559462299&sign=4ff87e280b25bb0ad43da1efedf5db5481dcbb70e5a4c948713beeba1bfbe8edaf0fabce85096fbe7ca21d6f77a7944732c868380e17ca60c9d1e7ef05088b3868aff73aa49e638e7ae56cae0c5305b5d9&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=5559462299&sign=a0f49161eb0a60cc42c5f4c918fbf728ab4aa7aaf941a7196e59f9ed67beb1ecb894fe55720c70b18e15152cee44c183c7cc32d48f0fde80ed4d1c4777c85fe47031e53a02099f3cbf9078db55d819e7fb&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=5559462299&sign=98a619e34357f94b072307e3330ef80576005e3f1e654becd95bbd77c2ef5fdfeeb7d25d6222cf86835fb9fd6f2580e1f167e91a52c2a8f429c25cb32aa9840512f9229c1286c268a14c14f233e7182341&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?userid=5559462299&sign=ce7dbb34106508181107a7e97769cb6ea0ab183c2cca87cefb117c2b068140030865947bb83ce2b275bcdd5e7ab5ae4a9c795a713c66c6f627315fd3c19ba18f3e183141836950e6ebd7833b8a9ee27d0b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?userid=5559462299&sign=e79cf101ea55496086ae75a20721f45fc3d7cac200faf5ceca74f7ea39aee195e6ddbaa62b78ea52adedcab395833568289033bbb78dce75e6091650f3768eaa6ca616f6e437f98df0ed3b5103d2bef846&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?userid=5559462299&sign=d8c60e3b8a55561008e7c883e500329590a9a428fc66d1e20c2db5258c567b733c4c11a2c461bc6b0ef6e5cd9ebe27a3fc9ca116dfae18661e972dbf99dba0071377fe7c400b47ceff3ddee013cef776b0&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?userid=5559462299&sign=1ee30cb1290a2a489b8c51226890e6f63e98b358549ab70077e063e2ee23593adeec2e0484378041961c24ddf0aabb77a2ea1d9fe5fe3838db13d613180e519c698da74326153af65da159c43ae33a34b6&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?userid=5559462299&sign=935a593aa635d139f7dcc1c0f4404af6df67e9ab7552bbe345a7e4f5db6a544be1bfe4509c74506bb160bf848d532f2ba81d90ce5b5783ab9e9869a2d2d2c7b075cb824c89f682b1955144f64d3d0e5ea9&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
